date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EVOTF')","('high', 'EVOTF')","('low', 'EVOTF')","('close', 'EVOTF')","('adj_close', 'EVOTF')","('volume', 'EVOTF')","('currency', '')"
2023-02-02,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-03,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-06,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-07,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-08,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-09,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-10,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-13,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,104,,,,,,,,
2023-02-14,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-15,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-16,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-17,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-21,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-22,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-23,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-24,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-02-28,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-01,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-02,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-03,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-06,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-07,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-08,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-09,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-10,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-13,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-14,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-15,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-16,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-17,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-20,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-21,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-22,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-23,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-24,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-28,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0,,,,,,,,
2023-03-29,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,150,,,,,,,,
2023-03-30,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-03-31,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-03,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-04,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-05,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-06,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-10,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-11,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-12,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-13,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-14,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-17,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-18,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-19,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-20,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-21,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-24,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-25,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-26,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-27,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-04-28,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-01,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-02,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-03,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-04,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-05,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-08,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,,,,,,,,
2023-05-09,18.34000015258789,18.93000030517578,18.34000015258789,18.93000030517578,18.93000030517578,500,,,,,,,,
2023-05-10,20.809999465942383,20.850000381469727,20.809999465942383,20.850000381469727,20.850000381469727,200,,,,,,,,
2023-05-11,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-12,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-15,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-16,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-17,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-18,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-19,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-22,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-23,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-24,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-25,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-26,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,20.850000381469727,0,,,,,,,,
2023-05-30,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,170,,,,,,,,
2023-05-31,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0,,,,,,,,
2023-06-01,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0,,,,,,,,
2023-06-02,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0,,,,,,,,
2023-06-05,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0,,,,,,,,
2023-06-06,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0,,,,,,,,
2023-06-07,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0,,,,,,,,
2023-06-08,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,200,,,,,,,,
2023-06-09,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,0,,,,,,,,
2023-06-12,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,0,,,,,,,,
2023-06-13,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,0,,,,,,,,
2023-06-14,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,0,,,,,,,,
2023-06-15,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,0,,,,,,,,
2023-06-16,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,690,,,,,,,,
2023-06-20,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-21,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-22,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-23,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-26,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-27,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-28,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-29,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-06-30,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-07-03,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-07-05,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-07-06,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-07-07,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-07-10,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,0,,,,,,,,
2023-07-11,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,105,,,,,,,,
2023-07-12,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-13,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-14,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-17,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-18,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-19,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-20,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-21,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-24,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-25,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-26,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0,,,,,,,,
2023-07-27,25.479999542236328,25.479999542236328,23.43000030517578,23.43000030517578,23.43000030517578,1110,,,,,,,,
2023-07-28,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,100,,,,,,,,
2023-07-31,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-01,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-02,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-03,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-04,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-07,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-08,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-09,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-10,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-11,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-14,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-15,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-16,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-17,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-18,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-21,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-22,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-23,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-24,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-25,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-28,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-29,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-30,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-08-31,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-09-01,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,24.329999923706055,0,,,,,,,,
2023-09-05,22.850000381469727,22.850000381469727,22.200000762939453,22.200000762939453,22.200000762939453,3380,,,,,,,,
2023-09-06,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-07,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-08,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-11,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-12,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-13,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-14,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-15,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-18,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-19,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-20,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,,,,,,,,
2023-09-21,20.729999542236328,20.729999542236328,19.799999237060547,19.799999237060547,19.799999237060547,300,,,,,,,,
2023-09-22,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-09-25,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-09-26,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-09-27,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-09-28,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-09-29,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-02,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-03,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-04,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-05,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-06,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-09,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-10,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-11,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-12,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,,,,,,,,
2023-10-13,18.0,18.0,18.0,18.0,18.0,100,,,,,,,,
2023-10-16,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-17,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-18,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-19,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-20,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-23,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-24,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-25,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-26,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-27,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-30,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-10-31,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-01,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-02,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-03,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-06,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-07,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-08,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-09,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-10,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-13,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-14,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-15,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-16,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-17,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-20,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-21,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-22,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-24,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-27,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-28,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-29,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-11-30,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-01,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-04,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-05,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-06,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-07,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-08,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-11,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-12,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-13,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-14,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-15,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-18,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-19,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-20,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-21,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-22,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-26,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-27,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-28,18.0,18.0,18.0,18.0,18.0,0,,,,,,,,
2023-12-29,23.969999313354492,24.610000610351562,23.969999313354492,24.610000610351562,24.610000610351562,300,,,,,,,,
2024-01-02,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,0,,,,,,,,
2024-01-03,22.81999969482422,22.81999969482422,21.68000030517578,21.68000030517578,21.68000030517578,3200,,,,,,,,
2024-01-04,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-05,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-08,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-09,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-10,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-11,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-12,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-16,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0,,,,,,,,
2024-01-17,16.0,16.0,16.0,16.0,16.0,250,,,,,,,,
2024-01-18,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-19,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-22,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-23,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-24,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-25,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-26,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-29,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-30,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-01-31,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-02-01,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-02-02,16.0,16.0,16.0,16.0,16.0,0,,,,,,,,
2024-02-05,14.5,14.5,14.40999984741211,14.40999984741211,14.40999984741211,4545,,,,,,,,
2024-02-06,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-07,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-08,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-09,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-12,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-13,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-14,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-15,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-16,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-20,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-21,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-22,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
2024-02-23,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,14.40999984741211,0,,,,,,,,
