Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
HUYA,HUYA,Business description unavailable.,USD,2.9,2.9,2025-12-30,1.66,2025-01-13,-10.2,13.72,2021-02-12,0.71,2022-10-24,94.8,933793,0.026,2022-11-14,21.0,2025-01-24,11.0,1.95,2025-04-16,2025-07-10,True
UBSG.SW,UBSG.SW,Business description unavailable.,CHF,36.96,,2025-12-30,21.09,2025-04-09,13.7,36.96,2025-12-30,,,,6239222,0.0136,,,2025-05-13,34.0,21.93,2025-04-11,2025-07-10,True
UBS,UBS,Business description unavailable.,USD,46.52,46.52,2025-12-30,25.3,2025-04-08,15.1,47.27,2025-12-26,,,,2031110,0.0148,,,2025-05-15,37.0,27.61,2025-04-21,2025-07-10,True
AWI,AWI,Business description unavailable.,USD,192.3,192.3,2025-12-30,125.41,2025-04-08,-1.7,203.35,2025-10-21,179.87,2025-11-17,11.5,313216,0.0117,,,2025-07-01,84.0,129.34,2025-04-21,2025-07-10,True
ASHTF,ASHTF,Business description unavailable.,USD,70.1,70.1,2025-12-30,46.78,2025-04-07,5.6,82.33,2021-11-12,37.59,2022-06-22,54.3,4406,0.0188,2022-07-28,36.0,2025-06-17,71.0,51.43,2025-04-15,2025-07-10,True
Z,Z,Business description unavailable.,USD,69.36,69.36,2025-12-30,60.29,2025-04-21,-5.6,199.9,2021-02-16,26.97,2022-10-14,86.5,2469463,0.024,2022-11-10,27.0,2025-07-10,80.0,60.29,2025-04-21,2025-07-10,False
IDR,IDR,Business description unavailable.,USD,41.49,41.49,2025-12-30,9.9,2024-12-30,21.2,52.66,2025-10-14,28.85,2025-11-06,45.2,569520,0.0618,2025-11-28,22.0,2025-01-30,31.0,12.43,2025-05-22,2025-07-10,True
TXT,TXT,Business description unavailable.,USD,88.34,88.34,2025-12-30,60.68,2025-04-04,3.7,96.81,2024-04-08,60.68,2025-04-04,37.3,1362456,0.0133,2025-06-25,82.0,2025-06-25,82.0,64.53,2025-04-21,2025-07-10,True
ASHGY,ASHGY,Business description unavailable.,USD,70.26,70.26,2025-12-30,47.25,2025-04-04,3.1,83.11,2024-11-07,47.25,2025-04-04,43.1,105406,0.0183,2025-06-26,83.0,2025-06-26,83.0,51.17,2025-04-16,2025-07-10,True
UAMY,UAMY,Business description unavailable.,USD,5.18,5.18,2025-12-30,1.26,2025-03-04,-31.4,17.47,2025-10-14,4.49,2025-12-18,74.3,8514530,0.0964,2025-12-23,5.0,2025-03-14,10.0,1.97,2025-07-01,2025-07-10,True
UAL,UAL,Business description unavailable.,USD,111.52,111.52,2025-12-30,56.15,2025-04-08,19.7,116.02,2025-12-22,111.45,2025-12-29,3.9,5324810,0.0267,,,2025-05-02,24.0,65.3,2025-04-21,2025-07-10,True
PTC,PTC,Business description unavailable.,USD,175.41,175.41,2025-12-30,136.74,2025-04-08,-13.3,216.53,2025-08-27,170.16,2025-11-24,21.4,847463,0.0163,,,2025-07-08,91.0,139.62,2025-04-21,2025-07-09,False
GOLF,GOLF,Business description unavailable.,USD,81.89,81.89,2025-12-30,55.75,2025-04-08,2.7,85.54,2025-12-15,81.89,2025-12-30,4.3,300953,0.0145,,,2025-06-10,63.0,58.75,2025-04-16,2025-07-09,True
BYD,BYD,Business description unavailable.,USD,85.86,85.86,2025-12-30,60.39,2025-04-08,-1.1,87.2,2025-09-29,76.65,2025-10-29,12.1,819146,0.0162,,,2025-06-27,80.0,63.31,2025-04-21,2025-07-09,True
CARG,CARG,Business description unavailable.,USD,38.15,38.15,2025-12-30,25.19,2025-04-08,1.6,48.45,2022-02-28,11.93,2022-12-07,75.4,832593,0.0192,2023-01-11,35.0,2025-05-12,34.0,26.24,2025-04-21,2025-07-09,True
IBP,IBP,Business description unavailable.,USD,264.47,264.47,2025-12-30,153.24,2025-05-21,8.0,284.69,2025-12-11,258.94,2025-12-17,9.0,291040,0.0221,,,2025-07-09,49.0,153.24,2025-05-21,2025-07-09,True
PATK,PATK,Business description unavailable.,USD,111.35,111.35,2025-12-30,73.41,2025-04-08,8.6,115.47,2025-12-11,110.7,2025-12-19,4.1,277963,0.0176,,,2025-07-02,85.0,76.03,2025-04-30,2025-07-09,True
ING,ING,Business description unavailable.,USD,28.1,28.1,2025-12-30,14.72,2025-01-02,7.7,28.31,2025-12-26,,,,1752080,0.014,,,2025-03-06,63.0,17.54,2025-04-14,2025-07-09,True
BEAM,BEAM,Business description unavailable.,USD,27.82,27.82,2025-12-30,14.54,2025-04-08,15.3,133.6,2021-07-01,14.54,2025-04-08,89.1,1747256,0.0458,2025-04-22,14.0,2025-04-22,14.0,15.83,2025-05-30,2025-07-09,True
LAUR,LAUR,Business description unavailable.,USD,33.94,33.94,2025-12-30,18.04,2025-01-10,8.6,34.35,2025-12-26,,,,1168010,0.0232,,,2025-07-02,173.0,18.65,2025-04-21,2025-07-09,True
NUVB,NUVB,Business description unavailable.,USD,8.94,8.94,2025-12-30,1.66,2025-04-03,141.6,14.57,2021-03-19,0.96,2023-10-31,93.4,8579400,0.0652,2023-11-02,2.0,2025-04-28,25.0,1.71,2025-06-17,2025-07-09,True
EXPI,EXPI,Business description unavailable.,USD,9.06,9.06,2025-12-30,7.34,2025-05-07,-12.6,75.57,2021-02-09,7.34,2025-05-07,90.3,1336496,0.0278,2025-07-09,63.0,2025-07-09,63.0,7.34,2025-05-07,2025-07-09,True
FR.PA,FR.PA,Business description unavailable.,EUR,11.63,,2025-12-31,6.49,2025-04-09,10.8,29.06,2021-02-04,6.49,2025-04-09,77.7,892465,0.0276,2025-04-25,16.0,2025-04-25,16.0,7.66,2025-04-17,2025-07-09,True
SIGA,SIGA,Business description unavailable.,USD,6.17,6.17,2025-12-30,4.73,2025-04-03,-33.2,20.38,2022-08-15,3.64,2023-09-12,82.1,350470,0.0348,2023-11-24,73.0,2025-05-20,47.0,5.25,2025-05-07,2025-07-09,False
USFD,USFD,Business description unavailable.,USD,75.92,75.92,2025-12-30,60.47,2025-04-07,0.9,84.68,2025-08-06,70.05,2025-11-20,17.3,2169030,0.0151,,,2025-05-30,53.0,61.15,2025-04-21,2025-07-09,False
RYTM,RYTM,Business description unavailable.,USD,106.76,106.76,2025-12-30,46.95,2025-04-04,6.7,117.62,2025-12-11,106.76,2025-12-30,9.2,881923,0.0292,,,2025-04-15,11.0,56.79,2025-05-13,2025-07-09,True
TCNNF,TCNNF,Business description unavailable.,USD,8.78,8.78,2025-12-30,3.23,2025-04-04,4.5,52.78,2021-03-16,3.23,2025-04-04,93.9,1409300,0.0945,2025-04-24,20.0,2025-04-24,20.0,3.27,2025-06-23,2025-07-09,True
PCOR,PCOR,Business description unavailable.,USD,73.77,73.77,2025-12-30,56.26,2025-04-21,4.1,105.94,2021-08-02,40.57,2022-05-24,61.7,1122080,0.0242,2022-08-01,69.0,2025-07-09,79.0,56.26,2025-04-21,2025-07-09,True
MNPR,MNPR,Business description unavailable.,USD,65.07,65.07,2025-12-30,22.0,2024-12-31,-23.2,102.05,2025-10-13,65.07,2025-12-30,36.2,220780,0.0483,,,2025-01-16,16.0,30.01,2025-06-02,2025-07-09,True
GLE.PA,GLE.PA,Business description unavailable.,EUR,68.48,,2025-12-31,26.13,2025-01-07,22.1,69.4,2025-12-30,,,,2065846,0.0181,,,2025-02-07,31.0,38.18,2025-04-17,2025-07-09,True
AZZ,AZZ,Business description unavailable.,USD,108.89,108.89,2025-12-30,75.12,2025-04-08,0.0,119.3,2025-09-11,97.64,2025-11-13,18.2,189600,0.0163,,,2025-07-02,85.0,77.15,2025-04-21,2025-07-09,True
BAMXF,BAMXF,Business description unavailable.,USD,104.5,104.5,2025-12-30,66.11,2025-04-08,7.8,112.7,2025-12-08,104.07,2025-12-18,7.7,540,0.0259,,,2025-05-13,35.0,73.55,2025-04-15,2025-07-09,True
XERS,XERS,Business description unavailable.,USD,7.31,7.31,2025-12-30,3.2,2025-01-14,-8.7,9.9,2025-11-03,6.47,2025-12-02,34.6,1973383,0.0428,,,2025-03-07,52.0,4.02,2025-04-21,2025-07-09,True
BARN.SW,BARN.SW,Business description unavailable.,CHF,1306.0,,2025-12-30,726.0,2025-05-07,19.8,2206.63,2021-08-18,726.0,2025-05-07,67.1,11767,0.0223,2025-07-09,63.0,2025-07-09,63.0,726.0,2025-05-07,2025-07-09,True
FNMAG,FNMAG,Business description unavailable.,USD,24.05,24.05,2025-12-30,16.25,2025-04-07,-11.7,28.33,2025-09-08,24.03,2025-11-13,15.2,1876,0.0261,,,2025-05-23,46.0,17.08,2025-04-16,2025-07-08,True
BX,BX,Business description unavailable.,USD,154.78,154.78,2025-12-30,117.47,2025-04-08,-7.1,193.09,2024-11-22,117.47,2025-04-08,39.2,3810283,0.0169,2025-07-03,86.0,2025-07-03,86.0,117.61,2025-04-21,2025-07-08,True
LOGN.SW,LOGN.SW,Business description unavailable.,CHF,81.54,,2025-12-30,55.14,2025-04-09,-6.0,115.2,2021-06-09,41.18,2022-10-12,64.3,620343,0.0205,2022-11-10,29.0,2025-05-13,34.0,56.13,2025-04-11,2025-07-08,True
SGML,SGML,Business description unavailable.,USD,13.49,13.49,2025-12-30,4.28,2025-06-25,97.5,42.4,2023-05-17,4.28,2025-06-25,89.9,7802783,0.0866,2025-07-08,13.0,2025-07-08,13.0,4.28,2025-06-25,2025-07-08,True
TMQ,TMQ,Business description unavailable.,USD,4.31,4.31,2025-12-30,1.08,2025-01-13,89.0,10.6,2025-10-14,3.52,2025-11-14,66.8,4478966,0.17,2025-12-04,20.0,2025-01-22,9.0,1.17,2025-05-16,2025-07-08,True
GFS,GFS,Business description unavailable.,USD,36.12,36.12,2025-12-30,30.37,2025-04-08,4.7,78.94,2022-03-25,30.37,2025-04-08,61.5,4491390,0.0234,2025-05-13,35.0,2025-05-13,35.0,31.36,2025-04-21,2025-07-08,False
CCB,CCB,Business description unavailable.,USD,114.62,114.62,2025-12-30,79.01,2025-05-07,3.7,118.08,2025-12-22,114.62,2025-12-30,2.9,110933,0.024,,,2025-07-08,62.0,79.01,2025-05-07,2025-07-08,True
VNORP,VNORP,Business description unavailable.,USD,67.0,67.0,2025-12-30,29.35,2025-06-25,-16.9,118.61,2024-09-16,29.35,2025-06-25,75.3,80,0.0269,2025-07-08,13.0,2025-07-08,13.0,29.35,2025-06-25,2025-07-08,True
TRU,TRU,Business description unavailable.,USD,86.99,86.99,2025-12-30,68.97,2025-04-08,5.9,121.94,2021-09-08,42.78,2023-10-30,64.9,1754703,0.0229,2023-11-15,16.0,2025-05-12,34.0,70.42,2025-04-21,2025-07-08,False
HVT-A,HVT-A,Business description unavailable.,USD,25.08,25.08,2025-12-30,16.25,2025-04-21,16.9,38.31,2021-06-07,16.25,2025-04-21,57.6,123,0.018,2025-07-08,78.0,2025-07-08,78.0,16.25,2025-04-21,2025-07-08,True
LKNCY,LKNCY,Business description unavailable.,USD,33.42,33.42,2025-12-30,24.12,2024-12-27,-13.3,43.03,2025-10-07,32.0,2025-12-16,25.6,1903600,0.0282,,,2025-02-20,55.0,30.0,2025-04-16,2025-07-08,True
PDS,PDS,Business description unavailable.,USD,72.06,72.06,2025-12-30,38.04,2025-04-08,26.5,85.5,2023-01-20,38.04,2025-04-08,55.5,81130,0.0192,2025-06-10,63.0,2025-06-10,63.0,39.78,2025-05-07,2025-07-08,True
WTTR,WTTR,Business description unavailable.,USD,10.64,10.64,2025-12-30,7.2,2025-05-07,-1.4,14.59,2024-12-02,7.2,2025-05-07,50.7,732396,0.0302,2025-07-08,62.0,2025-07-08,62.0,7.2,2025-05-07,2025-07-08,True
MUR,MUR,Business description unavailable.,USD,31.62,31.62,2025-12-30,18.86,2025-04-08,8.0,45.42,2024-04-05,18.86,2025-04-08,58.5,2008036,0.0273,2025-06-13,66.0,2025-06-13,66.0,19.34,2025-04-15,2025-07-08,True
AZA.ST,AZA.ST,Business description unavailable.,SEK,353.1,,2025-12-30,257.48,2024-12-23,1.1,378.4,2025-10-23,341.2,2025-12-03,9.8,236126,0.015,,,2025-05-07,135.0,274.43,2025-04-10,2025-07-07,True
HWKN,HWKN,Business description unavailable.,USD,143.63,143.63,2025-12-30,100.88,2025-03-04,-19.3,184.27,2025-08-12,120.17,2025-11-20,34.8,173540,0.0246,,,2025-05-27,84.0,117.23,2025-05-12,2025-07-07,False
ASO,ASO,Business description unavailable.,USD,49.56,49.56,2025-12-30,33.83,2025-04-08,-5.0,73.81,2024-03-01,33.83,2025-04-08,54.2,1873556,0.0274,2025-05-12,34.0,2025-05-12,34.0,36.36,2025-04-16,2025-07-07,True
INGVF,INGVF,Business description unavailable.,USD,27.45,27.45,2025-12-30,14.14,2024-12-27,5.5,27.45,2025-12-24,,,,193,0.013,,,2025-03-06,69.0,16.76,2025-04-14,2025-07-07,True
NCNO,NCNO,Business description unavailable.,USD,26.04,26.04,2025-12-30,21.45,2025-04-04,-0.4,83.93,2021-02-16,21.29,2023-03-13,74.6,2171396,0.0226,2023-06-16,95.0,2025-06-30,87.0,22.15,2025-05-06,2025-07-07,False
UBER,UBER,Business description unavailable.,USD,82.12,82.12,2025-12-30,60.32,2024-12-31,-15.0,100.1,2025-10-06,79.14,2025-12-17,20.9,20161120,0.0209,,,2025-02-10,41.0,72.92,2025-04-21,2025-07-07,False
DRTS,DRTS,Business description unavailable.,USD,5.03,5.03,2025-12-30,2.45,2025-04-07,15.1,15.3,2022-03-29,2.01,2024-08-06,86.9,206500,0.0424,2024-11-26,112.0,2025-05-20,43.0,2.53,2025-04-16,2025-07-07,True
QD,QD,Business description unavailable.,USD,3.8,3.8,2025-12-30,2.16,2025-04-07,-13.4,5.02,2025-08-18,3.69,2025-12-17,26.5,332489,0.034,,,2025-05-05,28.0,2.46,2025-04-16,2025-07-07,True
BCDRF,BCDRF,Business description unavailable.,USD,11.74,11.74,2025-12-30,4.23,2024-12-31,10.3,11.94,2025-12-24,,,,48020,0.0287,,,2025-02-05,36.0,6.53,2025-04-21,2025-07-03,True
BSRR,BSRR,Business description unavailable.,USD,32.78,32.78,2025-12-30,23.69,2025-04-11,15.3,34.29,2025-12-10,32.78,2025-12-30,4.4,44943,0.0175,,,2025-07-02,82.0,24.01,2025-04-14,2025-07-03,True
PFIS,PFIS,Business description unavailable.,USD,49.01,49.01,2025-12-30,39.2,2025-04-10,3.3,55.31,2024-11-25,39.2,2025-04-10,29.1,27086,0.0173,2025-07-03,84.0,2025-07-03,84.0,39.33,2025-04-14,2025-07-03,True
ATEN,ATEN,Business description unavailable.,USD,17.93,17.93,2025-12-30,14.74,2025-04-08,-1.6,21.43,2025-02-18,14.74,2025-04-08,31.2,697183,0.0158,2025-06-30,83.0,2025-06-30,83.0,15.14,2025-04-21,2025-07-03,False
MAR,MAR,Business description unavailable.,USD,313.94,313.94,2025-12-30,209.55,2025-04-08,20.3,315.58,2025-12-26,,,,1534140,0.0161,,,2025-07-01,84.0,214.08,2025-04-21,2025-07-03,True
UNTY,UNTY,Business description unavailable.,USD,51.86,51.86,2025-12-30,38.38,2025-04-04,7.3,56.35,2025-12-18,51.86,2025-12-30,8.0,39383,0.0205,,,2025-07-02,89.0,39.48,2025-04-14,2025-07-03,True
TFC,TFC,Business description unavailable.,USD,49.56,49.56,2025-12-30,33.53,2025-04-04,10.0,55.03,2022-01-14,22.5,2023-05-04,59.1,7484406,0.0144,2023-06-07,34.0,2025-07-02,89.0,34.03,2025-04-21,2025-07-03,True
OSW,OSW,Business description unavailable.,USD,21.35,21.35,2025-12-30,14.9,2025-04-08,4.0,23.26,2025-10-30,19.39,2025-11-20,16.6,517190,0.0186,,,2025-06-06,59.0,16.36,2025-04-21,2025-07-03,True
FNB,FNB,Business description unavailable.,USD,17.32,17.32,2025-12-30,11.22,2025-04-04,8.8,17.84,2025-12-22,17.32,2025-12-30,2.9,4455956,0.0175,,,2025-07-01,88.0,11.78,2025-04-14,2025-07-03,True
ARDX,ARDX,Business description unavailable.,USD,5.8,5.8,2025-12-30,3.28,2025-05-14,8.2,9.74,2024-02-09,3.28,2025-05-14,66.3,2739666,0.0361,2025-07-03,50.0,2025-07-03,50.0,3.28,2025-05-14,2025-07-03,True
TPG,TPG,Business description unavailable.,USD,64.32,64.32,2025-12-30,38.7,2025-04-08,15.4,68.89,2024-11-25,38.7,2025-04-08,43.8,1581480,0.0207,2025-05-12,34.0,2025-05-12,34.0,40.66,2025-04-21,2025-07-03,True
SFST,SFST,Business description unavailable.,USD,51.81,51.81,2025-12-30,30.61,2025-04-14,18.6,65.02,2022-01-07,21.33,2023-05-04,67.2,52233,0.0191,2023-06-07,34.0,2025-07-03,80.0,30.61,2025-04-14,2025-07-03,True
ENVA,ENVA,Business description unavailable.,USD,159.46,159.46,2025-12-30,85.91,2025-04-04,42.1,164.85,2025-12-22,159.46,2025-12-30,3.3,257516,0.0264,,,2025-07-01,88.0,89.04,2025-04-21,2025-07-03,True
GSM,GSM,Business description unavailable.,USD,4.62,4.62,2025-12-30,3.04,2025-04-07,2.7,9.29,2021-09-02,3.04,2025-04-07,67.3,1399026,0.0384,2025-05-12,35.0,2025-05-12,35.0,3.33,2025-04-14,2025-07-03,True
CPA,CPA,Business description unavailable.,USD,120.22,120.22,2025-12-30,81.9,2025-04-08,2.2,128.07,2025-10-14,113.11,2025-11-20,11.7,306790,0.0203,,,2025-05-27,49.0,85.75,2025-04-22,2025-07-03,True
ZION,ZION,Business description unavailable.,USD,58.7,58.7,2025-12-30,40.34,2025-04-04,4.8,64.25,2022-02-15,17.84,2023-05-04,72.2,1455303,0.0261,2023-05-17,13.0,2025-07-01,88.0,41.81,2025-04-14,2025-07-03,True
RRBI,RRBI,Business description unavailable.,USD,71.65,71.65,2025-12-30,47.92,2025-04-11,11.4,75.31,2025-12-19,71.65,2025-12-30,4.9,35070,0.0171,,,2025-07-02,82.0,48.57,2025-04-14,2025-07-03,True
PKX,PKX,Business description unavailable.,USD,53.43,53.43,2025-12-30,38.72,2025-02-12,7.3,123.73,2023-07-25,38.72,2025-02-12,68.7,142266,0.0231,2025-03-07,23.0,2025-03-07,23.0,41.95,2025-05-22,2025-07-03,True
NEU,NEU,Business description unavailable.,USD,697.95,697.95,2025-12-30,474.89,2025-01-10,-16.5,869.61,2025-10-08,697.95,2025-12-30,19.7,102410,0.0201,,,2025-05-02,112.0,552.28,2025-04-16,2025-07-03,True
MTB,MTB,Business description unavailable.,USD,203.55,203.55,2025-12-30,153.05,2025-04-08,5.1,214.1,2024-11-25,153.05,2025-04-08,28.5,902866,0.0136,2025-07-03,86.0,2025-07-03,86.0,153.24,2025-04-21,2025-07-03,True
TSEM,TSEM,Business description unavailable.,USD,120.67,120.67,2025-12-30,29.65,2025-04-04,61.3,128.94,2025-12-11,112.59,2025-12-17,12.7,1552806,0.0357,,,2025-05-12,38.0,34.02,2025-04-16,2025-07-03,True
TIMS3.SA,TIMS3.SA,Business description unavailable.,BRL,21.34,,2025-12-30,12.18,2025-01-10,-5.3,24.3,2025-11-28,21.34,2025-12-30,12.2,6410750,0.0138,,,2025-03-27,76.0,16.38,2025-04-14,2025-07-03,True
NMIH,NMIH,Business description unavailable.,USD,41.21,41.21,2025-12-30,32.79,2025-04-07,9.8,43.15,2025-07-03,35.35,2025-10-16,18.1,405500,0.0134,,,2025-07-01,85.0,33.06,2025-04-21,2025-07-03,False
WTFC,WTFC,Business description unavailable.,USD,141.07,141.07,2025-12-30,94.01,2025-04-08,7.6,144.34,2025-12-22,141.07,2025-12-30,2.3,482550,0.0181,,,2025-06-26,79.0,99.77,2025-04-14,2025-07-03,True
VNT,VNT,Business description unavailable.,USD,37.85,37.85,2025-12-30,27.98,2025-04-08,-9.3,45.14,2024-03-28,27.98,2025-04-08,38.0,1126996,0.02,2025-05-12,34.0,2025-05-12,34.0,29.26,2025-04-21,2025-07-03,True
BAP,BAP,Business description unavailable.,USD,290.0,290.0,2025-12-30,160.83,2025-04-08,10.6,291.5,2025-12-26,,,,310473,0.0147,,,2025-05-29,51.0,174.46,2025-04-14,2025-07-03,True
RCI,RCI,Business description unavailable.,USD,37.84,37.84,2025-12-30,22.98,2025-04-10,8.6,53.35,2022-04-20,22.98,2025-04-10,56.9,947443,0.0118,2025-07-01,82.0,2025-07-01,82.0,24.35,2025-04-15,2025-07-03,True
NPK,NPK,Business description unavailable.,USD,106.8,106.8,2025-12-30,81.06,2025-05-09,-6.3,119.44,2025-10-06,91.59,2025-12-01,23.3,63816,0.0203,,,2025-07-03,55.0,81.06,2025-05-09,2025-07-03,True
FBNC,FBNC,Business description unavailable.,USD,51.47,51.47,2025-12-30,35.68,2025-04-08,-2.4,55.31,2025-09-04,46.32,2025-10-16,16.3,203520,0.0182,,,2025-07-02,85.0,36.09,2025-04-14,2025-07-03,True
OSBC,OSBC,Business description unavailable.,USD,19.53,19.53,2025-12-30,14.29,2025-04-11,12.9,20.85,2025-12-18,19.53,2025-12-30,6.3,272086,0.0175,,,2025-07-02,82.0,14.41,2025-04-14,2025-07-02,True
PNC,PNC,Business description unavailable.,USD,211.06,211.06,2025-12-30,145.61,2025-04-08,7.3,213.89,2025-12-26,,,,1871970,0.0136,,,2025-07-02,85.0,147.48,2025-04-21,2025-07-02,True
DNUT,DNUT,Business description unavailable.,USD,4.03,4.03,2025-12-30,2.57,2025-06-25,5.2,20.05,2021-07-01,2.57,2025-06-25,87.2,2936940,0.0418,2025-07-02,7.0,2025-07-02,7.0,2.57,2025-06-25,2025-07-02,True
SAN,SAN,Business description unavailable.,USD,11.84,11.84,2025-12-30,4.39,2025-01-02,13.6,11.88,2025-12-24,,,,2718073,0.0155,,,2025-02-11,40.0,6.43,2025-04-14,2025-07-02,True
EACO,EACO,Business description unavailable.,USD,83.25,83.25,2025-12-30,35.12,2025-05-05,5.4,83.84,2025-12-08,83.25,2025-12-29,0.7,40,0.0303,,,2025-07-02,58.0,35.12,2025-05-05,2025-07-02,True
AMG,AMG,Business description unavailable.,USD,290.35,290.35,2025-12-30,143.33,2025-04-08,25.7,296.07,2025-12-26,,,,387480,0.0179,,,2025-06-24,77.0,153.41,2025-04-21,2025-07-02,True
LOGI,LOGI,Business description unavailable.,USD,102.48,102.48,2025-12-30,64.64,2025-04-08,-6.7,128.27,2021-06-09,41.3,2022-10-19,67.8,751410,0.0226,2022-11-10,22.0,2025-05-12,34.0,69.14,2025-04-16,2025-07-02,True
DQ,DQ,Business description unavailable.,USD,29.64,29.64,2025-12-30,12.74,2025-04-30,2.0,124.13,2021-02-09,12.74,2025-04-30,89.7,761063,0.0467,2025-07-02,63.0,2025-07-02,63.0,12.74,2025-04-30,2025-07-02,True
WAL,WAL,Business description unavailable.,USD,84.64,84.64,2025-12-30,60.12,2025-04-08,-1.1,111.87,2021-11-03,17.01,2023-05-04,84.8,881730,0.0269,2023-05-05,1.0,2025-05-13,35.0,63.01,2025-04-14,2025-07-02,True
GLW,GLW,Business description unavailable.,USD,88.86,88.86,2025-12-30,38.56,2025-04-04,7.3,95.97,2025-12-11,85.42,2025-12-17,11.0,6048276,0.0246,,,2025-06-03,60.0,40.17,2025-04-21,2025-07-02,True
REX,REX,Business description unavailable.,USD,32.73,32.73,2025-12-30,17.5,2025-04-08,6.3,35.07,2025-12-04,32.28,2025-12-08,8.0,229143,0.019,,,2025-06-11,64.0,19.62,2025-04-15,2025-07-02,True
PWP,PWP,Business description unavailable.,USD,17.44,17.44,2025-12-30,15.29,2025-04-11,-15.6,26.06,2025-01-21,15.29,2025-04-11,41.3,736743,0.0251,2025-07-02,82.0,2025-07-02,82.0,15.37,2025-04-21,2025-07-02,False
AN,AN,Business description unavailable.,USD,209.29,209.29,2025-12-30,155.71,2025-04-08,-6.4,227.18,2025-09-08,190.8,2025-11-06,16.0,391816,0.0176,,,2025-07-01,84.0,162.09,2025-04-16,2025-07-02,True
OZK,OZK,Business description unavailable.,USD,46.54,46.54,2025-12-30,36.51,2025-04-08,-7.4,52.66,2025-08-27,42.64,2025-11-17,19.0,991596,0.0174,,,2025-07-01,84.0,37.71,2025-04-14,2025-07-02,False
PDFS,PDFS,Business description unavailable.,USD,29.65,29.65,2025-12-30,16.41,2025-04-08,13.1,47.6,2023-07-10,16.41,2025-04-08,65.5,274060,0.0274,2025-06-26,79.0,2025-06-26,79.0,16.98,2025-04-21,2025-07-02,True
CTVA,CTVA,Business description unavailable.,USD,67.37,67.37,2025-12-30,55.1,2025-04-08,9.9,76.73,2025-07-03,60.84,2025-10-16,20.7,3604953,0.0128,,,2025-06-09,62.0,58.68,2025-04-21,2025-07-02,False
RF,RF,Business description unavailable.,USD,27.32,27.32,2025-12-30,17.76,2025-04-08,5.3,27.84,2025-12-11,27.32,2025-12-30,1.9,11247843,0.0158,,,2025-07-01,84.0,18.49,2025-04-21,2025-07-02,True
WFC,WFC,Business description unavailable.,USD,94.31,94.31,2025-12-30,59.98,2025-04-04,17.2,95.3,2025-12-24,,,,13300973,0.0153,,,2025-06-25,82.0,62.06,2025-04-14,2025-07-02,True
MGM,MGM,Business description unavailable.,USD,36.73,36.73,2025-12-30,25.79,2025-04-08,5.9,50.9,2023-07-28,25.79,2025-04-08,49.3,4122340,0.0191,2025-05-12,34.0,2025-05-12,34.0,28.46,2025-04-16,2025-07-02,True
MGA,MGA,Business description unavailable.,USD,53.64,53.64,2025-12-30,30.08,2025-04-08,13.0,89.22,2021-06-04,30.08,2025-04-08,66.3,1402356,0.0191,2025-07-01,84.0,2025-07-01,84.0,31.38,2025-04-16,2025-07-02,True
LAR,LAR,Business description unavailable.,USD,5.49,5.49,2025-12-30,1.73,2025-05-30,52.1,16.49,2021-11-29,1.73,2025-05-30,89.5,3276233,0.0593,2025-07-02,33.0,2025-07-02,33.0,1.73,2025-05-30,2025-07-02,True
ARES,ARES,Business description unavailable.,USD,163.23,163.23,2025-12-30,115.76,2025-04-04,6.6,192.89,2025-01-31,115.76,2025-04-04,40.0,4014430,0.0214,2025-04-25,21.0,2025-04-25,21.0,134.44,2025-04-21,2025-07-02,True
CBNK,CBNK,Business description unavailable.,USD,28.34,28.34,2025-12-30,25.82,2025-04-04,-8.3,35.39,2025-07-14,26.61,2025-11-19,24.8,49456,0.0146,,,2025-07-01,88.0,26.2,2025-04-14,2025-07-02,False
HBCP,HBCP,Business description unavailable.,USD,58.31,58.31,2025-12-30,40.91,2025-04-11,8.2,61.39,2025-12-18,58.31,2025-12-30,5.0,22576,0.0173,,,2025-07-02,82.0,41.53,2025-04-14,2025-07-02,True
FITB,FITB,Business description unavailable.,USD,47.53,47.53,2025-12-30,32.73,2025-04-21,7.2,48.41,2025-12-26,,,,6483416,0.0166,,,2025-07-02,72.0,32.73,2025-04-21,2025-07-02,True
ALB,ALB,Business description unavailable.,USD,142.01,142.01,2025-12-30,50.01,2025-04-08,68.6,310.69,2022-11-11,50.01,2025-04-08,83.9,3352953,0.038,2025-07-02,85.0,2025-07-02,85.0,51.79,2025-04-16,2025-07-02,True
BWB,BWB,Business description unavailable.,USD,17.68,17.68,2025-12-30,12.29,2025-04-04,2.3,19.97,2022-11-10,8.09,2023-05-12,59.5,85763,0.019,2023-06-07,26.0,2025-05-15,41.0,12.58,2025-04-14,2025-07-02,True
SVM,SVM,Business description unavailable.,USD,8.58,8.58,2025-12-30,2.9,2024-12-30,31.6,8.92,2025-12-22,8.28,2025-12-29,7.2,5631883,0.0385,,,2025-03-05,65.0,3.51,2025-05-02,2025-07-02,True
